TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
1,Training,PreTask,-0.4490827,1.622282,-0.7764815
1,Training,PreTask,-0.4487874,1.62215,-0.7766632
1,Training,PreTask,-0.4485028,1.622078,-0.7767696
1,Training,PreTask,-0.4482213,1.621913,-0.7769234
1,Training,PreTask,-0.4482393,1.621741,-0.7769903
1,Training,PreTask,-0.4482655,1.621571,-0.777025
1,Training,PreTask,-0.4484672,1.621402,-0.7770967
1,Training,PreTask,-0.4487248,1.621376,-0.7771736
1,Training,PreTask,-0.4495935,1.621275,-0.777385
1,Training,PreTask,-0.4502298,1.621279,-0.7774889
1,Training,PreTask,-0.4509699,1.621296,-0.7777021
1,Training,PreTask,-0.4518034,1.621268,-0.7778417
1,Training,PreTask,-0.4527559,1.621217,-0.7780449
1,Training,PreTask,-0.4538421,1.62111,-0.778319
1,Training,PreTask,-0.4562297,1.621051,-0.778963
1,Training,PreTask,-0.4575819,1.621074,-0.7793514
1,Training,PreTask,-0.4589236,1.621079,-0.7797276
1,Training,PreTask,-0.4603264,1.621112,-0.7801384
1,Training,PreTask,-0.463329,1.621251,-0.7808691
1,Training,PreTask,-0.4649466,1.621319,-0.781251
1,Training,PreTask,-0.466603,1.621479,-0.7815924
1,Training,PreTask,-0.4682659,1.621568,-0.7819481
1,Training,PreTask,-0.4699884,1.621683,-0.7822663
1,Training,PreTask,-0.473605,1.621695,-0.7828193
1,Training,PreTask,-0.4754185,1.621684,-0.7830335
1,Training,PreTask,-0.4773273,1.621669,-0.7832481
1,Training,PreTask,-0.4792754,1.621724,-0.7834673
1,Training,PreTask,-0.4833792,1.621657,-0.783821
1,Training,PreTask,-0.4855297,1.621555,-0.7839627
1,Training,PreTask,-0.4876864,1.621463,-0.7840286
1,Training,PreTask,-0.4898211,1.621512,-0.7841895
1,Training,PreTask,-0.49426,1.621791,-0.7844366
1,Training,PreTask,-0.4965868,1.621995,-0.7845422
1,Training,PreTask,-0.4989549,1.622154,-0.7845802
1,Training,PreTask,-0.5039253,1.622292,-0.784623
1,Training,PreTask,-0.5064199,1.622434,-0.7847072
1,Training,PreTask,-0.5089818,1.622644,-0.7848907
1,Training,PreTask,-0.5142732,1.623029,-0.7851413
1,Training,PreTask,-0.5169467,1.623233,-0.7853737
1,Training,PreTask,-0.5196434,1.623457,-0.7856421
1,Training,PreTask,-0.5250985,1.623994,-0.7862089
1,Training,PreTask,-0.5277609,1.62426,-0.7866465
1,Training,PreTask,-0.5304297,1.624593,-0.7870532
1,Training,PreTask,-0.5330738,1.624937,-0.787554
1,Training,PreTask,-0.5382263,1.625628,-0.7884271
1,Training,PreTask,-0.5406895,1.62594,-0.7889161
1,Training,PreTask,-0.5431483,1.626089,-0.789379
1,Training,PreTask,-0.5455441,1.626231,-0.7898817
1,Training,PreTask,-0.5501382,1.626237,-0.7909974
1,Training,PreTask,-0.55238,1.626283,-0.7915633
1,Training,PreTask,-0.5545163,1.626282,-0.7921572
1,Training,PreTask,-0.5586256,1.626352,-0.7933996
1,Training,PreTask,-0.560632,1.626353,-0.7940706
1,Training,PreTask,-0.5625926,1.626404,-0.7947232
1,Training,PreTask,-0.5664372,1.626488,-0.7961548
1,Training,PreTask,-0.5683185,1.62647,-0.7968272
1,Training,PreTask,-0.5701704,1.626361,-0.797485
1,Training,PreTask,-0.5738772,1.625949,-0.7986217
1,Training,PreTask,-0.5756471,1.625731,-0.7991472
1,Training,PreTask,-0.5775093,1.625435,-0.7997134
1,Training,PreTask,-0.5809698,1.624955,-0.8007361
1,Training,PreTask,-0.5827515,1.624763,-0.8012311
1,Training,PreTask,-0.5844804,1.62449,-0.8017559
1,Training,PreTask,-0.587764,1.623809,-0.8026727
1,Training,PreTask,-0.5893731,1.623414,-0.803077
1,Training,PreTask,-0.5924581,1.622665,-0.8040677
1,Training,PreTask,-0.5939361,1.622259,-0.8044997
1,Training,PreTask,-0.5967959,1.621631,-0.8054699
1,Training,PreTask,-0.5981919,1.621342,-0.8059409
1,Training,PreTask,-0.6009467,1.620941,-0.8068367
1,Training,PreTask,-0.6022888,1.620785,-0.8072809
1,Training,PreTask,-0.6049747,1.620605,-0.8080845
1,Training,PreTask,-0.6063124,1.620585,-0.8084066
1,Training,PreTask,-0.6089991,1.620372,-0.8088635
1,Training,PreTask,-0.6103079,1.620188,-0.8090127
1,Training,PreTask,-0.6129998,1.619977,-0.8090907
1,Training,PreTask,-0.6142682,1.619825,-0.809155
1,Training,PreTask,-0.6167232,1.619451,-0.8091947
1,Training,PreTask,-0.6179252,1.619302,-0.8092211
1,Training,PreTask,-0.6202083,1.61896,-0.8094247
1,Training,PreTask,-0.6213535,1.618885,-0.8094995
1,Training,PreTask,-0.6235333,1.618569,-0.8098993
1,Training,PreTask,-0.6245544,1.618181,-0.8101299
1,Training,PreTask,-0.6265532,1.617934,-0.8106126
1,Training,PreTask,-0.6275533,1.617851,-0.8108687
1,Training,PreTask,-0.629353,1.617726,-0.8114774
1,Training,PreTask,-0.6302323,1.617716,-0.8118557
1,Training,PreTask,-0.6319566,1.61751,-0.812613
1,Training,PreTask,-0.632767,1.61738,-0.8129825
1,Training,PreTask,-0.6343544,1.617223,-0.8137696
1,Training,PreTask,-0.6351167,1.617121,-0.8141708
1,Training,PreTask,-0.6368042,1.617002,-0.814872
1,Training,PreTask,-0.6376925,1.617031,-0.8152962
1,Training,PreTask,-0.6394428,1.617001,-0.8159341
1,Training,PreTask,-0.6402878,1.616983,-0.8162842
1,Training,PreTask,-0.6420534,1.616959,-0.8169442
1,Training,PreTask,-0.6429268,1.616901,-0.8173342
1,Training,PreTask,-0.6446354,1.616869,-0.8179549
1,Training,PreTask,-0.6454488,1.616863,-0.8181993
1,Training,PreTask,-0.6469821,1.616861,-0.8186768
1,Training,PreTask,-0.6477637,1.616913,-0.8189006
1,Training,PreTask,-0.6492376,1.616964,-0.8192641
1,Training,PreTask,-0.649947,1.616955,-0.8193807
1,Training,PreTask,-0.6513547,1.616967,-0.819528
1,Training,PreTask,-0.6520681,1.616961,-0.8195934
1,Training,PreTask,-0.6534257,1.617008,-0.819621
1,Training,PreTask,-0.6540614,1.616968,-0.8195951
1,Training,PreTask,-0.655376,1.61698,-0.8194309
1,Training,PreTask,-0.6558919,1.616968,-0.8193471
1,Training,PreTask,-0.6569347,1.616855,-0.8189853
1,Training,PreTask,-0.6574194,1.616773,-0.818723
1,Training,PreTask,-0.6584002,1.616571,-0.8179867
1,Training,PreTask,-0.6588482,1.616524,-0.8175998
1,Training,PreTask,-0.6595455,1.616464,-0.8166499
1,Training,PreTask,-0.6598128,1.616372,-0.8161573
1,Training,PreTask,-0.6603501,1.616136,-0.8150134
1,Training,PreTask,-0.6605802,1.616136,-0.8143632
1,Training,PreTask,-0.660953,1.616219,-0.8130692
1,Training,PreTask,-0.6610281,1.616279,-0.8123927
1,Training,PreTask,-0.6611001,1.616491,-0.8109654
1,Training,PreTask,-0.661118,1.616682,-0.8102968
1,Training,PreTask,-0.6609822,1.616812,-0.8089815
1,Training,PreTask,-0.6607848,1.6168,-0.8081838
1,Training,PreTask,-0.6604527,1.616956,-0.8067552
1,Training,PreTask,-0.6601044,1.616972,-0.8059675
1,Training,PreTask,-0.6592995,1.617077,-0.8043233
1,Training,PreTask,-0.6587375,1.617084,-0.8034394
1,Training,PreTask,-0.65749,1.61702,-0.801488
1,Training,PreTask,-0.656747,1.616869,-0.8005065
1,Training,PreTask,-0.6550367,1.616566,-0.7983619
1,Training,PreTask,-0.6539396,1.616339,-0.7973667
1,Training,PreTask,-0.6516218,1.615916,-0.7954069
1,Training,PreTask,-0.6503453,1.615754,-0.794489
1,Training,PreTask,-0.6476491,1.615549,-0.7926185
1,Training,PreTask,-0.6462452,1.615409,-0.7917112
1,Training,PreTask,-0.6432671,1.615295,-0.790062
1,Training,PreTask,-0.6416749,1.615294,-0.7892703
1,Training,PreTask,-0.6384548,1.615253,-0.7877685
1,Training,PreTask,-0.6368129,1.615246,-0.7870578
1,Training,PreTask,-0.6334808,1.615127,-0.7856983
1,Training,PreTask,-0.6317886,1.615088,-0.7850114
1,Training,PreTask,-0.6283926,1.615516,-0.7837359
1,Training,PreTask,-0.6249053,1.616537,-0.7824861
1,Training,PreTask,-0.623116,1.616856,-0.7818369
1,Training,PreTask,-0.6195092,1.617168,-0.7802275
1,Training,PreTask,-0.617729,1.617149,-0.7793813
1,Training,PreTask,-0.6140424,1.616835,-0.7774756
1,Training,PreTask,-0.6121819,1.61646,-0.7763554
1,Training,PreTask,-0.6083779,1.6155,-0.773901
1,Training,PreTask,-0.6065133,1.614976,-0.7726141
1,Training,PreTask,-0.6028596,1.613723,-0.7698256
1,Training,PreTask,-0.6009878,1.61308,-0.7684206
1,Training,PreTask,-0.5974121,1.611754,-0.7653724
1,Training,PreTask,-0.5939738,1.61076,-0.7621711
1,Training,PreTask,-0.5922599,1.610198,-0.7605207
1,Training,PreTask,-0.5888485,1.609154,-0.7570387
1,Training,PreTask,-0.587074,1.60859,-0.7552726
1,Training,PreTask,-0.583552,1.607266,-0.7517349
1,Training,PreTask,-0.5817658,1.606729,-0.7499207
1,Training,PreTask,-0.5782514,1.605893,-0.7464808
1,Training,PreTask,-0.5748671,1.605158,-0.742998
1,Training,PreTask,-0.5715833,1.604138,-0.7395696
1,Training,PreTask,-0.5684272,1.603034,-0.7362367
1,Training,PreTask,-0.5655253,1.601925,-0.7328688
1,Training,PreTask,-0.5627113,1.600716,-0.7295198
1,Training,PreTask,-0.5598409,1.599536,-0.7261345
1,Training,PreTask,-0.5570536,1.598267,-0.7227553
1,Training,PreTask,-0.5541304,1.596976,-0.7193505
1,Training,PreTask,-0.5511582,1.595671,-0.7160125
1,Training,PreTask,-0.548152,1.594221,-0.7127604
1,Training,PreTask,-0.5450089,1.592561,-0.7095561
1,Training,PreTask,-0.5418062,1.590791,-0.7064143
1,Training,PreTask,-0.5386401,1.588814,-0.7033374
1,Training,PreTask,-0.5355266,1.58655,-0.7003115
1,Training,PreTask,-0.5323768,1.584043,-0.6971285
1,Training,PreTask,-0.5293876,1.581408,-0.6938725
1,Training,PreTask,-0.5263978,1.57857,-0.6906791
1,Training,PreTask,-0.523527,1.57558,-0.6875385
1,Training,PreTask,-0.5208459,1.572814,-0.6843289
1,Training,PreTask,-0.5161487,1.567911,-0.6779748
1,Training,PreTask,-0.5139938,1.565461,-0.6752485
1,Training,PreTask,-0.512099,1.563222,-0.67255
1,Training,PreTask,-0.5102814,1.561357,-0.6698941
1,Training,PreTask,-0.5066366,1.558096,-0.6641701
