TrialID,TaskID,TrialState,CameraPosition.x,CameraPosition.y,CameraPosition.z
2,Training,OnTask,-1.333531,1.519624,-0.2274936
2,Training,OnTask,-1.31048,1.517614,-0.2319743
2,Training,OnTask,-1.298927,1.516997,-0.2344068
2,Training,OnTask,-1.287461,1.516872,-0.236879
2,Training,OnTask,-1.264577,1.51706,-0.2428682
2,Training,OnTask,-1.25328,1.517107,-0.2461711
2,Training,OnTask,-1.231089,1.517312,-0.2530599
2,Training,OnTask,-1.220384,1.51777,-0.2567336
2,Training,OnTask,-1.199527,1.519811,-0.264668
2,Training,OnTask,-1.189572,1.521381,-0.2688793
2,Training,OnTask,-1.179927,1.522929,-0.2732771
2,Training,OnTask,-1.161483,1.526236,-0.2822529
2,Training,OnTask,-1.152771,1.527589,-0.2866989
2,Training,OnTask,-1.144206,1.528397,-0.2911522
2,Training,OnTask,-1.127978,1.528935,-0.2995629
2,Training,OnTask,-1.120442,1.528898,-0.30351
2,Training,OnTask,-1.113045,1.52897,-0.3072826
2,Training,OnTask,-1.098958,1.529227,-0.3140182
2,Training,OnTask,-1.092585,1.529009,-0.3168531
2,Training,OnTask,-1.086549,1.528886,-0.3191595
2,Training,OnTask,-1.07463,1.528441,-0.3221313
2,Training,OnTask,-1.068666,1.528117,-0.3228939
2,Training,OnTask,-1.062756,1.527471,-0.3231751
2,Training,OnTask,-1.057028,1.526691,-0.3227011
2,Training,OnTask,-1.045249,1.524881,-0.3203168
2,Training,OnTask,-1.038958,1.524041,-0.3183472
2,Training,OnTask,-1.032477,1.523106,-0.3157124
2,Training,OnTask,-1.025641,1.522302,-0.3127611
2,Training,OnTask,-1.018371,1.521102,-0.3091478
2,Training,OnTask,-1.002815,1.517105,-0.3012467
2,Training,OnTask,-0.9944428,1.514611,-0.2968655
2,Training,OnTask,-0.9854606,1.511998,-0.2920874
2,Training,OnTask,-0.9760201,1.50913,-0.2870167
2,Training,OnTask,-0.9553403,1.502916,-0.2759674
2,Training,OnTask,-0.9443135,1.499816,-0.2700384
2,Training,OnTask,-0.9326934,1.496689,-0.2638431
2,Training,OnTask,-0.9201435,1.493719,-0.2572373
2,Training,OnTask,-0.9068425,1.490722,-0.2503091
2,Training,OnTask,-0.8926631,1.487831,-0.2429251
2,Training,OnTask,-0.8779763,1.485237,-0.235249
2,Training,OnTask,-0.8626206,1.483,-0.2271954
2,Training,OnTask,-0.8468276,1.481371,-0.2187167
2,Training,OnTask,-0.8300974,1.481255,-0.2096103
2,Training,OnTask,-0.8129756,1.481577,-0.2000357
2,Training,OnTask,-0.7959398,1.480906,-0.1903158
2,Training,OnTask,-0.7785844,1.48164,-0.1800546
2,Training,OnTask,-0.7609327,1.483836,-0.1696707
2,Training,OnTask,-0.7436189,1.486483,-0.1594598
2,Training,OnTask,-0.7273782,1.487545,-0.1501051
2,Training,OnTask,-0.7123656,1.486443,-0.142436
2,Training,OnTask,-0.6994987,1.483577,-0.1374279
2,Training,OnTask,-0.6876684,1.482306,-0.133288
2,Training,OnTask,-0.6758313,1.482477,-0.129474
2,Training,OnTask,-0.6644814,1.484178,-0.1262531
2,Training,OnTask,-0.6533566,1.486447,-0.1229123
2,Training,OnTask,-0.6431056,1.489195,-0.1202263
2,Training,OnTask,-0.6330973,1.49225,-0.1176072
2,Training,OnTask,-0.6230243,1.495009,-0.1144428
2,Training,OnTask,-0.61309,1.49786,-0.1109362
2,Training,OnTask,-0.6032091,1.499777,-0.1074955
2,Training,OnTask,-0.5932949,1.500993,-0.1039997
2,Training,OnTask,-0.5833238,1.50161,-0.1005573
2,Training,OnTask,-0.5730093,1.501854,-0.09703444
2,Training,OnTask,-0.5624986,1.501614,-0.09352788
2,Training,OnTask,-0.5515079,1.501315,-0.08980933
